temperature,well,gene,value
81.40204724,A6,cgre,0.187282704
82.02125984,A6,cgre,0.188380733
82.64047244,A6,cgre,0.200066333
83.25968504,A6,cgre,0.150636803
83.87889764,A6,cgre,0.056713974
84.49811024,A6,cgre,0.050110736
85.11732283,A6,cgre,0.07431669
85.73653543,A6,cgre,0.087802752
86.35574803,A6,cgre,0.07789753
86.97496063,A6,cgre,0.033772626
87.59417323,A6,cgre,-0.002987311
88.21338583,A6,cgre,0.01547344
88.83259843,A6,cgre,0.046576344
89.45181102,A6,cgre,0.001196713
90.07102362,A6,cgre,-0.034535344
90.69023622,A6,cgre,-0.004426452
91.30944882,A6,cgre,0.038903739
91.92866142,A6,cgre,0.049074853
92.54787402,A6,cgre,0.036136633
93.16708661,A6,cgre,0.055148697
93.78629921,A6,cgre,0.014888471
94.40551181,A6,cgre,-0.049710554
95.02472441,A6,cgre,-0.025629233
95.64393701,A6,cgre,0.015842413
96.26314961,A6,cgre,0.017254451
96.8823622,A6,cgre,0.041022557
97.5015748,A6,cgre,0.050907782
98.1207874,A6,cgre,-0.038607816
98.74,A6,cgre,-0.038607816
20.1,B1,blank,-0.022229938
20.7192126,B1,blank,-0.022229938
21.3384252,B1,blank,-0.022009515
21.9576378,B1,blank,0.023153676
22.57685039,B1,blank,0.046643158
23.19606299,B1,blank,0.033558207
23.81527559,B1,blank,0.010992854
24.43448819,B1,blank,0.031613017
25.05370079,B1,blank,-0.010714488
25.67291339,B1,blank,-0.068388253
26.29212598,B1,blank,-0.026009037
26.91133858,B1,blank,0.039681236
27.53055118,B1,blank,0.019202086
28.14976378,B1,blank,-0.039954066
28.76897638,B1,blank,0.025009347
29.38818898,B1,blank,0.070118136
30.00740157,B1,blank,-0.004088284
30.62661417,B1,blank,-0.032948573
31.24582677,B1,blank,-0.008399769
31.86503937,B1,blank,-0.014326867
32.48425197,B1,blank,-0.016931677
33.10346457,B1,blank,0.010800653
33.72267717,B1,blank,0.040272735
34.34188976,B1,blank,0.029898043
34.96110236,B1,blank,-0.006962803
35.58031496,B1,blank,-0.026027475
36.19952756,B1,blank,-0.044628086
36.81874016,B1,blank,-0.027347842
37.43795276,B1,blank,0.005242248
38.05716535,B1,blank,0.002801591
38.67637795,B1,blank,-0.005411166
39.29559055,B1,blank,0.011590734
39.91480315,B1,blank,0.038102998
40.53401575,B1,blank,0.037684821
41.15322835,B1,blank,0.011706413
41.77244094,B1,blank,-0.021345327
42.39165354,B1,blank,-0.038593465
43.01086614,B1,blank,-0.023085324
43.63007874,B1,blank,-0.005272393
44.24929134,B1,blank,-0.008587896
44.86850394,B1,blank,0.001257541
45.48771654,B1,blank,0.035322465
46.10692913,B1,blank,0.054368009
46.72614173,B1,blank,0.007222075
47.34535433,B1,blank,-0.054450499
47.96456693,B1,blank,-0.007312934
48.58377953,B1,blank,0.072074059
49.20299213,B1,blank,0.042354065
49.82220472,B1,blank,-0.001734457
50.44141732,B1,blank,0.004941648
51.06062992,B1,blank,0.017521658
51.67984252,B1,blank,0.025071499
52.29905512,B1,blank,-0.002369166
52.91826772,B1,blank,-0.012603851
53.53748031,B1,blank,0.02309734
54.15669291,B1,blank,0.010097083
54.77590551,B1,blank,-0.012693386
55.39511811,B1,blank,0.010300165
56.01433071,B1,blank,0.006412383
56.63354331,B1,blank,0.017952464
57.25275591,B1,blank,0.0452018
57.8719685,B1,blank,0.037876473
58.4911811,B1,blank,0.000953736
59.1103937,B1,blank,0.012734042
59.7296063,B1,blank,0.034898704
60.3488189,B1,blank,-0.011992083
60.9680315,B1,blank,-0.001775664
61.58724409,B1,blank,0.024515354
62.20645669,B1,blank,0.002980771
62.82566929,B1,blank,0.008184769
63.44488189,B1,blank,0.025857108
64.06409449,B1,blank,0.044086182
64.68330709,B1,blank,0.033832578
65.30251969,B1,blank,-0.02350744
65.92173228,B1,blank,-0.073999275
66.54094488,B1,blank,-0.010713423
67.16015748,B1,blank,0.080359759
67.77937008,B1,blank,0.049458864
68.39858268,B1,blank,-0.001234315
69.01779528,B1,blank,-0.008908817
69.63700787,B1,blank,-0.035268101
70.25622047,B1,blank,-0.043778496
70.87543307,B1,blank,0.010368828
71.49464567,B1,blank,0.055663622
72.11385827,B1,blank,0.040443996
72.73307087,B1,blank,0.005202214
73.35228346,B1,blank,-0.004158686
73.97149606,B1,blank,-0.019992381
74.59070866,B1,blank,-0.01751093
75.20992126,B1,blank,0.022342606
75.82913386,B1,blank,0.003189898
76.44834646,B1,blank,-0.006076124
77.06755906,B1,blank,0.027305192
77.68677165,B1,blank,0.009004967
78.30598425,B1,blank,0.009053232
78.92519685,B1,blank,0.03350775
79.54440945,B1,blank,0.046659453
80.16362205,B1,blank,-0.012435959
80.78283465,B1,blank,-0.030422866
81.40204724,B1,blank,0.034079466
82.02125984,B1,blank,0.023347349
82.64047244,B1,blank,0.030011289
83.25968504,B1,blank,0.051988283
83.87889764,B1,blank,0.036093824
84.49811024,B1,blank,0.021583702
85.11732283,B1,blank,0.018793857
85.73653543,B1,blank,0.018258855
86.35574803,B1,blank,0.021103535
86.97496063,B1,blank,0.021807358
87.59417323,B1,blank,-0.003466794
88.21338583,B1,blank,-0.002547236
88.83259843,B1,blank,0.023221106
89.45181102,B1,blank,0.046214204
90.07102362,B1,blank,0.048790055
90.69023622,B1,blank,0.003894789
91.30944882,B1,blank,0.004195058
91.92866142,B1,blank,0.02651816
92.54787402,B1,blank,0.00094077
93.16708661,B1,blank,-0.005561547
93.78629921,B1,blank,0.031369216
94.40551181,B1,blank,0.015906096
95.02472441,B1,blank,-0.01615076
95.64393701,B1,blank,0.002609653
96.26314961,B1,blank,0.026766429
96.8823622,B1,blank,0.029627661
97.5015748,B1,blank,0.02103603
98.1207874,B1,blank,0.007465642
98.74,B1,blank,0.007465642
20.1,B2,amac,6.310787112
20.7192126,B2,amac,6.310787112
21.3384252,B2,amac,1.69753223
21.9576378,B2,amac,-0.748128931
22.57685039,B2,amac,-1.359726117
23.19606299,B2,amac,-1.170561251
23.81527559,B2,amac,-1.007046683
24.43448819,B2,amac,-1.111469837
25.05370079,B2,amac,-1.086156071
25.67291339,B2,amac,-1.03111715
26.29212598,B2,amac,-1.265834814
26.91133858,B2,amac,-1.38372195
27.53055118,B2,amac,-1.537828098
28.14976378,B2,amac,-1.721059718
28.76897638,B2,amac,-1.604222651
29.38818898,B2,amac,-1.402979444
30.00740157,B2,amac,-1.283386421
30.62661417,B2,amac,-1.419089496
31.24582677,B2,amac,-1.516166443
31.86503937,B2,amac,-1.321889108
32.48425197,B2,amac,-1.123520995
33.10346457,B2,amac,-0.87903429
33.72267717,B2,amac,-0.433538485
34.34188976,B2,amac,-0.228460911
34.96110236,B2,amac,-0.073154726
35.58031496,B2,amac,0.145825523
36.19952756,B2,amac,0.068735812
36.81874016,B2,amac,0.32728623
37.43795276,B2,amac,0.760075973
38.05716535,B2,amac,0.818102443
38.67637795,B2,amac,0.867303526
39.29559055,B2,amac,1.156237623
39.91480315,B2,amac,1.299620155
40.53401575,B2,amac,1.372055771
41.15322835,B2,amac,1.65352118
41.77244094,B2,amac,1.95208403
42.39165354,B2,amac,2.103488191
43.01086614,B2,amac,2.016222205
43.63007874,B2,amac,1.805346458
44.24929134,B2,amac,1.494480856
44.86850394,B2,amac,1.233514706
45.48771654,B2,amac,2.056845613
46.10692913,B2,amac,4.575418619
46.72614173,B2,amac,7.402695969
47.34535433,B2,amac,8.727242539
47.96456693,B2,amac,8.964239428
48.58377953,B2,amac,9.313900747
49.20299213,B2,amac,9.461353691
49.82220472,B2,amac,9.388128462
50.44141732,B2,amac,9.812408504
51.06062992,B2,amac,10.2287851
51.67984252,B2,amac,10.06563445
52.29905512,B2,amac,9.915563353
52.91826772,B2,amac,10.1971888
53.53748031,B2,amac,10.38385789
54.15669291,B2,amac,10.26030256
54.77590551,B2,amac,10.33680091
55.39511811,B2,amac,10.7735427
56.01433071,B2,amac,10.99998566
56.63354331,B2,amac,10.75765345
57.25275591,B2,amac,10.60761328
57.8719685,B2,amac,10.87476592
58.4911811,B2,amac,11.02626267
59.1103937,B2,amac,10.92907725
59.7296063,B2,amac,11.17519652
60.3488189,B2,amac,11.5317032
60.9680315,B2,amac,11.88008816
61.58724409,B2,amac,12.02545938
62.20645669,B2,amac,11.85936589
62.82566929,B2,amac,12.10193707
63.44488189,B2,amac,12.5286708
64.06409449,B2,amac,12.99201022
64.68330709,B2,amac,13.5459042
65.30251969,B2,amac,13.74651843
65.92173228,B2,amac,13.94368227
66.54094488,B2,amac,14.51395311
67.16015748,B2,amac,15.11729834
67.77937008,B2,amac,15.5082828
68.39858268,B2,amac,15.76948334
69.01779528,B2,amac,16.02970419
69.63700787,B2,amac,16.37240918
70.25622047,B2,amac,16.78124287
70.87543307,B2,amac,16.9396241
71.49464567,B2,amac,17.03152013
72.11385827,B2,amac,17.38184223
72.73307087,B2,amac,17.79957695
73.35228346,B2,amac,17.87681202
73.97149606,B2,amac,18.04332966
74.59070866,B2,amac,18.65246646
75.20992126,B2,amac,19.04107225
75.82913386,B2,amac,19.68125787
76.44834646,B2,amac,20.64257288
77.06755906,B2,amac,21.45505167
77.68677165,B2,amac,22.59917174
78.30598425,B2,amac,24.21061893
78.92519685,B2,amac,26.1290808
79.54440945,B2,amac,28.23008111
80.16362205,B2,amac,30.47849145
80.78283465,B2,amac,32.9016846
81.40204724,B2,amac,35.14110883
82.02125984,B2,amac,37.07630787
82.64047244,B2,amac,38.54777307
83.25968504,B2,amac,39.09486956
83.87889764,B2,amac,38.08319206
84.49811024,B2,amac,35.15256761
85.11732283,B2,amac,29.86374248
85.73653543,B2,amac,22.39411448
86.35574803,B2,amac,14.3938628
86.97496063,B2,amac,7.758051592
87.59417323,B2,amac,3.485742836
88.21338583,B2,amac,1.386313483
88.83259843,B2,amac,0.573328917
89.45181102,B2,amac,0.256165625
90.07102362,B2,amac,0.133029363
90.69023622,B2,amac,0.074178528
91.30944882,B2,amac,0.048105983
91.92866142,B2,amac,0.035059256
92.54787402,B2,amac,0.031408646
93.16708661,B2,amac,0.011509174
93.78629921,B2,amac,0.01742416
94.40551181,B2,amac,0.037468298
95.02472441,B2,amac,0.02354571
95.64393701,B2,amac,-0.004369732
96.26314961,B2,amac,-0.01428644
96.8823622,B2,amac,0.023610658
97.5015748,B2,amac,0.028383515
98.1207874,B2,amac,-0.016745426
98.74,B2,amac,-0.016745426
20.1,B3,amacV14L,9.257108887
20.7192126,B3,amacV14L,9.257108887
21.3384252,B3,amacV14L,3.637969124
21.9576378,B3,amacV14L,1.063093672
22.57685039,B3,amacV14L,-0.305449949
23.19606299,B3,amacV14L,-1.398060132
23.81527559,B3,amacV14L,-1.805596173
24.43448819,B3,amacV14L,-1.754747712
25.05370079,B3,amacV14L,-2.057949951
25.67291339,B3,amacV14L,-2.550186817
26.29212598,B3,amacV14L,-3.054491483
26.91133858,B3,amacV14L,-3.357811277
27.53055118,B3,amacV14L,-3.462516185
28.14976378,B3,amacV14L,-3.558091063
28.76897638,B3,amacV14L,-3.399976361
29.38818898,B3,amacV14L,-3.299147838
30.00740157,B3,amacV14L,-3.479753818
30.62661417,B3,amacV14L,-3.579344598
31.24582677,B3,amacV14L,-3.415801882
31.86503937,B3,amacV14L,-3.369425107
32.48425197,B3,amacV14L,-3.322857392
33.10346457,B3,amacV14L,-2.692930736
33.72267717,B3,amacV14L,-2.054790984
34.34188976,B3,amacV14L,-2.291407347
34.96110236,B3,amacV14L,-2.141138796
35.58031496,B3,amacV14L,-1.682721728
36.19952756,B3,amacV14L,-1.732894855
36.81874016,B3,amacV14L,-1.610662693
37.43795276,B3,amacV14L,-1.532587701
38.05716535,B3,amacV14L,-1.549597396
38.67637795,B3,amacV14L,-1.20974228
39.29559055,B3,amacV14L,-1.065476007
39.91480315,B3,amacV14L,-1.144838843
40.53401575,B3,amacV14L,-0.793191985
41.15322835,B3,amacV14L,-0.572218759
41.77244094,B3,amacV14L,-0.636573879
42.39165354,B3,amacV14L,-0.725452883
43.01086614,B3,amacV14L,-0.961208162
43.63007874,B3,amacV14L,-1.264048302
44.24929134,B3,amacV14L,-1.622331154
44.86850394,B3,amacV14L,-1.628841174
45.48771654,B3,amacV14L,0.913734653
46.10692913,B3,amacV14L,5.056832867
46.72614173,B3,amacV14L,7.435510832
47.34535433,B3,amacV14L,8.422769607
47.96456693,B3,amacV14L,8.894196212
48.58377953,B3,amacV14L,9.253643517
49.20299213,B3,amacV14L,9.791649502
49.82220472,B3,amacV14L,9.832633459
50.44141732,B3,amacV14L,9.816325706
51.06062992,B3,amacV14L,10.15604319
51.67984252,B3,amacV14L,10.23880364
52.29905512,B3,amacV14L,10.26388752
52.91826772,B3,amacV14L,10.51387873
53.53748031,B3,amacV14L,10.73257423
54.15669291,B3,amacV14L,10.5869958
54.77590551,B3,amacV14L,10.64414993
55.39511811,B3,amacV14L,11.1087707
56.01433071,B3,amacV14L,11.30833866
56.63354331,B3,amacV14L,11.23040498
57.25275591,B3,amacV14L,11.32204011
57.8719685,B3,amacV14L,11.82759214
58.4911811,B3,amacV14L,12.29014002
59.1103937,B3,amacV14L,12.47717719
59.7296063,B3,amacV14L,12.66587192
60.3488189,B3,amacV14L,12.98807829
60.9680315,B3,amacV14L,13.42800187
61.58724409,B3,amacV14L,13.94438887
62.20645669,B3,amacV14L,14.39111841
62.82566929,B3,amacV14L,14.82419346
63.44488189,B3,amacV14L,15.2783006
64.06409449,B3,amacV14L,15.66487827
64.68330709,B3,amacV14L,16.20674627
65.30251969,B3,amacV14L,16.67294887
65.92173228,B3,amacV14L,16.94660168
66.54094488,B3,amacV14L,17.47929069
67.16015748,B3,amacV14L,17.94495183
67.77937008,B3,amacV14L,18.13419442
68.39858268,B3,amacV14L,18.57108142
69.01779528,B3,amacV14L,19.29363847
69.63700787,B3,amacV14L,19.71684963
70.25622047,B3,amacV14L,19.87647588
70.87543307,B3,amacV14L,20.21224098
71.49464567,B3,amacV14L,20.68970484
72.11385827,B3,amacV14L,21.16834835
72.73307087,B3,amacV14L,21.81850675
73.35228346,B3,amacV14L,22.47563618
73.97149606,B3,amacV14L,23.05172451
74.59070866,B3,amacV14L,24.24468237
75.20992126,B3,amacV14L,25.92300482
75.82913386,B3,amacV14L,27.86714657
76.44834646,B3,amacV14L,30.01665778
77.06755906,B3,amacV14L,32.42610973
77.68677165,B3,amacV14L,35.44762811
78.30598425,B3,amacV14L,39.1638196
78.92519685,B3,amacV14L,43.45212437
79.54440945,B3,amacV14L,47.47062802
80.16362205,B3,amacV14L,51.03130596
80.78283465,B3,amacV14L,53.76723737
81.40204724,B3,amacV14L,54.88409611
82.02125984,B3,amacV14L,53.85687899
82.64047244,B3,amacV14L,49.54741555
83.25968504,B3,amacV14L,41.20598221
83.87889764,B3,amacV14L,29.80121748
84.49811024,B3,amacV14L,18.14648087
85.11732283,B3,amacV14L,9.104383815
85.73653543,B3,amacV14L,3.737925426
86.35574803,B3,amacV14L,1.29119097
86.97496063,B3,amacV14L,0.476131299
87.59417323,B3,amacV14L,0.222965492
88.21338583,B3,amacV14L,0.138195542
88.83259843,B3,amacV14L,0.114776596
89.45181102,B3,amacV14L,0.080020232
90.07102362,B3,amacV14L,0.084132813
90.69023622,B3,amacV14L,0.053151417
91.30944882,B3,amacV14L,0.030072444
91.92866142,B3,amacV14L,0.035049469
92.54787402,B3,amacV14L,0.014797433
93.16708661,B3,amacV14L,0.008284283
93.78629921,B3,amacV14L,0.006684069
94.40551181,B3,amacV14L,0.008929226
95.02472441,B3,amacV14L,0.027876175
95.64393701,B3,amacV14L,0.000357385
96.26314961,B3,amacV14L,-0.03732206
96.8823622,B3,amacV14L,0.021083901
97.5015748,B3,amacV14L,0.073456426
98.1207874,B3,amacV14L,0.025658254
98.74,B3,amacV14L,0.025658254
20.1,B4,av,3.362609074
20.7192126,B4,av,3.362609074
21.3384252,B4,av,-0.62556481
21.9576378,B4,av,-2.489610965
22.57685039,B4,av,-3.260468335
23.19606299,B4,av,-3.714262453
23.81527559,B4,av,-3.917946192
24.43448819,B4,av,-4.062469792
25.05370079,B4,av,-4.348271367
25.67291339,B4,av,-4.689828859
26.29212598,B4,av,-4.952044073
26.91133858,B4,av,-5.094296553
27.53055118,B4,av,-5.547839228
28.14976378,B4,av,-6.02547245
28.76897638,B4,av,-6.085274833
29.38818898,B4,av,-6.394666051
30.00740157,B4,av,-6.593157604
30.62661417,B4,av,-6.558846086
31.24582677,B4,av,-6.698759707
31.86503937,B4,av,-6.681713309
32.48425197,B4,av,-6.658684623
33.10346457,B4,av,-7.124809166
33.72267717,B4,av,-7.269543452
34.34188976,B4,av,-7.185277449
34.96110236,B4,av,-7.411210358
35.58031496,B4,av,-7.450831871
36.19952756,B4,av,-7.4552022
36.81874016,B4,av,-7.522719498
37.43795276,B4,av,-7.535613862
38.05716535,B4,av,-7.463665045
38.67637795,B4,av,-7.414946716
39.29559055,B4,av,-7.433396322
39.91480315,B4,av,-7.737959945
40.53401575,B4,av,-7.818420759
41.15322835,B4,av,-7.634909094
41.77244094,B4,av,-7.89127221
42.39165354,B4,av,-8.234789302
43.01086614,B4,av,-8.3903872
43.63007874,B4,av,-8.951673809
44.24929134,B4,av,-9.773040985
44.86850394,B4,av,-8.757098799
45.48771654,B4,av,-5.486521771
46.10692913,B4,av,-2.794500771
46.72614173,B4,av,-2.105244713
47.34535433,B4,av,-1.964911018
47.96456693,B4,av,-1.557563598
48.58377953,B4,av,-1.33498886
49.20299213,B4,av,-1.133100506
49.82220472,B4,av,-0.871368799
50.44141732,B4,av,-0.819065919
51.06062992,B4,av,-0.606452893
51.67984252,B4,av,-0.313777507
52.29905512,B4,av,-0.34730282
52.91826772,B4,av,-0.240437409
53.53748031,B4,av,0.084870167
54.15669291,B4,av,0.205193415
54.77590551,B4,av,0.224153609
55.39511811,B4,av,0.274431437
56.01433071,B4,av,0.482911635
56.63354331,B4,av,0.972047048
57.25275591,B4,av,1.30455959
57.8719685,B4,av,1.24613352
58.4911811,B4,av,1.097046854
59.1103937,B4,av,1.512391791
59.7296063,B4,av,2.040403095
60.3488189,B4,av,2.083211247
60.9680315,B4,av,2.187109653
61.58724409,B4,av,2.359168634
62.20645669,B4,av,2.687660428
62.82566929,B4,av,3.047078718
63.44488189,B4,av,3.107658279
64.06409449,B4,av,3.127995626
64.68330709,B4,av,3.54087623
65.30251969,B4,av,4.01005516
65.92173228,B4,av,4.109115846
66.54094488,B4,av,4.468870405
67.16015748,B4,av,4.744782204
67.77937008,B4,av,4.695750887
68.39858268,B4,av,5.006509546
69.01779528,B4,av,5.540338932
69.63700787,B4,av,5.984786888
70.25622047,B4,av,6.27431461
70.87543307,B4,av,6.637901062
71.49464567,B4,av,7.220879418
72.11385827,B4,av,7.635585367
72.73307087,B4,av,7.885611188
73.35228346,B4,av,8.509363867
73.97149606,B4,av,9.403472695
74.59070866,B4,av,10.12782038
75.20992126,B4,av,11.05501006
75.82913386,B4,av,12.43985827
76.44834646,B4,av,13.89281853
77.06755906,B4,av,15.20124824
77.68677165,B4,av,16.53906787
78.30598425,B4,av,18.05616773
78.92519685,B4,av,19.60021643
79.54440945,B4,av,21.12360996
80.16362205,B4,av,22.63792323
80.78283465,B4,av,24.24728646
81.40204724,B4,av,25.96277915
82.02125984,B4,av,27.87060062
82.64047244,B4,av,30.29114819
83.25968504,B4,av,33.4189488
83.87889764,B4,av,36.95247339
84.49811024,B4,av,41.3562752
85.11732283,B4,av,46.76897997
85.73653543,B4,av,52.69099682
86.35574803,B4,av,58.81467639
86.97496063,B4,av,63.86559976
87.59417323,B4,av,66.19574729
88.21338583,B4,av,64.20140777
88.83259843,B4,av,56.56696468
89.45181102,B4,av,43.65294983
90.07102362,B4,av,28.22690482
90.69023622,B4,av,14.52888781
91.30944882,B4,av,5.668256667
91.92866142,B4,av,1.590201664
92.54787402,B4,av,0.336300824
93.16708661,B4,av,0.121635509
93.78629921,B4,av,0.093016624
94.40551181,B4,av,0.085005593
95.02472441,B4,av,0.08278444
95.64393701,B4,av,0.03734694
96.26314961,B4,av,-0.004118924
96.8823622,B4,av,-0.025206352
97.5015748,B4,av,0.036555257
98.1207874,B4,av,0.116697389
98.74,B4,av,0.116697389
20.1,B5,pplu,22.61511983
20.7192126,B5,pplu,22.61511983
21.3384252,B5,pplu,21.27941243
21.9576378,B5,pplu,19.59042241
22.57685039,B5,pplu,17.85598226
23.19606299,B5,pplu,16.16591265
23.81527559,B5,pplu,15.31660788
24.43448819,B5,pplu,14.79806256
25.05370079,B5,pplu,14.36572748
25.67291339,B5,pplu,14.39389737
26.29212598,B5,pplu,14.76088464
26.91133858,B5,pplu,14.39027106
27.53055118,B5,pplu,14.14362631
28.14976378,B5,pplu,14.68845894
28.76897638,B5,pplu,14.55181488
29.38818898,B5,pplu,14.58911452
30.00740157,B5,pplu,15.82072487
30.62661417,B5,pplu,16.45499828
31.24582677,B5,pplu,16.62426348
31.86503937,B5,pplu,17.75891868
32.48425197,B5,pplu,19.18303295
33.10346457,B5,pplu,20.37203272
33.72267717,B5,pplu,21.93691788
34.34188976,B5,pplu,23.17647015
34.96110236,B5,pplu,24.2482065
35.58031496,B5,pplu,25.85156776
36.19952756,B5,pplu,26.71113152
36.81874016,B5,pplu,27.35981088
37.43795276,B5,pplu,28.35536688
38.05716535,B5,pplu,29.52054945
38.67637795,B5,pplu,30.54220803
39.29559055,B5,pplu,31.25132725
39.91480315,B5,pplu,31.5978697
40.53401575,B5,pplu,31.73879118
41.15322835,B5,pplu,31.64868648
41.77244094,B5,pplu,30.47730983
42.39165354,B5,pplu,29.1477268
43.01086614,B5,pplu,28.3530896
43.63007874,B5,pplu,26.4805859
44.24929134,B5,pplu,23.99566029
44.86850394,B5,pplu,25.09880868
45.48771654,B5,pplu,29.54783354
46.10692913,B5,pplu,32.34149634
46.72614173,B5,pplu,32.28576129
47.34535433,B5,pplu,30.71013806
47.96456693,B5,pplu,29.33462271
48.58377953,B5,pplu,28.98505087
49.20299213,B5,pplu,28.18034637
49.82220472,B5,pplu,26.78512541
50.44141732,B5,pplu,26.21584854
51.06062992,B5,pplu,26.44386702
51.67984252,B5,pplu,26.11890349
52.29905512,B5,pplu,25.85055963
52.91826772,B5,pplu,25.66150355
53.53748031,B5,pplu,25.23080191
54.15669291,B5,pplu,24.81523956
54.77590551,B5,pplu,24.73163349
55.39511811,B5,pplu,25.05602934
56.01433071,B5,pplu,24.79108804
56.63354331,B5,pplu,24.24079383
57.25275591,B5,pplu,24.08068352
57.8719685,B5,pplu,24.02200458
58.4911811,B5,pplu,23.93795797
59.1103937,B5,pplu,23.85552713
59.7296063,B5,pplu,23.54394624
60.3488189,B5,pplu,23.54569548
60.9680315,B5,pplu,23.63357868
61.58724409,B5,pplu,23.34082316
62.20645669,B5,pplu,23.08727123
62.82566929,B5,pplu,23.15171697
63.44488189,B5,pplu,23.35415267
64.06409449,B5,pplu,23.52038524
64.68330709,B5,pplu,23.56126483
65.30251969,B5,pplu,23.87163025
65.92173228,B5,pplu,24.34597901
66.54094488,B5,pplu,24.48995249
67.16015748,B5,pplu,24.72932664
67.77937008,B5,pplu,25.27340325
68.39858268,B5,pplu,25.86785968
69.01779528,B5,pplu,26.23730122
69.63700787,B5,pplu,26.52722804
70.25622047,B5,pplu,26.79079581
70.87543307,B5,pplu,27.31189079
71.49464567,B5,pplu,27.88079836
72.11385827,B5,pplu,28.12474736
72.73307087,B5,pplu,28.2856353
73.35228346,B5,pplu,28.21825273
73.97149606,B5,pplu,28.3193861
74.59070866,B5,pplu,28.61482536
75.20992126,B5,pplu,28.61454558
75.82913386,B5,pplu,28.34858663
76.44834646,B5,pplu,27.97409431
77.06755906,B5,pplu,27.72067078
77.68677165,B5,pplu,27.54553061
78.30598425,B5,pplu,27.2044877
78.92519685,B5,pplu,26.72849809
79.54440945,B5,pplu,26.21652797
80.16362205,B5,pplu,25.7968231
80.78283465,B5,pplu,25.32631947
81.40204724,B5,pplu,24.69050104
82.02125984,B5,pplu,24.10557231
82.64047244,B5,pplu,23.55289713
83.25968504,B5,pplu,23.00640296
